time_s,time_h,C_max,C_center,C_surface,R_m
42060.00000000,11.683333333333,0.909740662961,0.909740662961,0.2256218886,0.0125099680041
42120.00000000,11.700000000000,0.907763784607,0.907763784607,0.22501359466,0.0125082666667
42180.00000000,11.716666666667,0.905792633709,0.905792633709,0.224406848869,0.0125065826132
42240.00000000,11.733333333333,0.903827197299,0.903827197299,0.223801707303,0.0125049152263
42300.00000000,11.750000000000,0.901867462367,0.901867462367,0.223198225666,0.0125032638889
42360.00000000,11.766666666667,0.899913415865,0.899913415865,0.222596459054,0.0125016279835
42420.00000000,11.783333333333,0.897965044701,0.897965044701,0.22199646178,0.012500006893
42480.00000000,11.800000000000,0.896022335746,0.896022335746,0.221398287256,0.0124984
42540.00000000,11.816666666667,0.894085275826,0.894085275826,0.220801987909,0.0124968066872
42600.00000000,11.833333333333,0.892153851725,0.892153851725,0.220207615124,0.0124952263374
42660.00000000,11.850000000000,0.890228050187,0.890228050187,0.219615219211,0.0124936583333
42720.00000000,11.866666666667,0.888307857911,0.888307857911,0.21902484938,0.0124921020576
42780.00000000,11.883333333333,0.886393261557,0.886393261557,0.218436553736,0.012490556893
42840.00000000,11.900000000000,0.884484247742,0.884484247742,0.217850379279,0.0124890222222
42900.00000000,11.916666666667,0.882580803043,0.882580803043,0.217266371905,0.012487497428
42960.00000000,11.933333333333,0.880682913998,0.880682913998,0.216684576417,0.012485981893
43020.00000000,11.950000000000,0.878790567106,0.878790567106,0.216105036545,0.012484475
43080.00000000,11.966666666667,0.87690374883,0.87690374883,0.215527794955,0.0124829761317
43140.00000000,11.983333333333,0.875022445595,0.875022445595,0.21495289327,0.0124814846708
43200.00000000,12.000000000000,0.873146643794,0.873146643794,0.214380372091,0.01248
43260.00000000,12.016666666667,0.871276329791,0.871276329791,0.213809165548,0.0124785282305
43320.00000000,12.033333333333,0.869411489929,0.869411489929,0.213238496555,0.0124770752263
43380.00000000,12.050000000000,0.86755211052,0.86755211052,0.212668663939,0.01247564
43440.00000000,12.066666666667,0.86569817785,0.86569817785,0.212099890079,0.0124742215638
43500.00000000,12.083333333333,0.863849678175,0.863849678175,0.21153236092,0.01247281893
43560.00000000,12.100000000000,0.862006597735,0.862006597735,0.210966239392,0.0124714311111
43620.00000000,12.116666666667,0.860168922745,0.860168922745,0.210401672064,0.0124700571193
43680.00000000,12.133333333333,0.858336639407,0.858336639407,0.209838793035,0.0124686959671
43740.00000000,12.150000000000,0.856509733909,0.856509733909,0.209277726443,0.0124673466667
43800.00000000,12.166666666667,0.854688192425,0.854688192425,0.208718588205,0.0124660082305
43860.00000000,12.183333333333,0.852872001125,0.852872001125,0.208161487275,0.0124646796708
43920.00000000,12.200000000000,0.851061146168,0.851061146168,0.207606526593,0.01246336
43980.00000000,12.216666666667,0.849255613713,0.849255613713,0.207053803822,0.0124620482305
44040.00000000,12.233333333333,0.847455389917,0.847455389917,0.206503411935,0.0124607433745
44100.00000000,12.250000000000,0.845660460937,0.845660460937,0.205955439692,0.0124594444444
44160.00000000,12.266666666667,0.843870812935,0.843870812935,0.205409972026,0.0124581504527
44220.00000000,12.283333333333,0.842086432079,0.842086432079,0.204867090381,0.0124568604115
44280.00000000,12.300000000000,0.840307304545,0.840307304545,0.204326872981,0.0124555733333
44340.00000000,12.316666666667,0.83853341652,0.83853341652,0.203789395078,0.0124542882305
44400.00000000,12.333333333333,0.8367647542,0.8367647542,0.203254729152,0.0124530041152
44460.00000000,12.350000000000,0.8350013038,0.8350013038,0.202722945094,0.01245172
44520.00000000,12.366666666667,0.833243051548,0.833243051548,0.202194110367,0.0124504348971
44580.00000000,12.383333333333,0.831489983688,0.831489983688,0.201668290144,0.0124491478189
44640.00000000,12.400000000000,0.829742086486,0.829742086486,0.201145547436,0.0124478577778
44700.00000000,12.416666666667,0.827999346228,0.827999346228,0.200625943201,0.012446563786
44760.00000000,12.433333333333,0.82626174922,0.82626174922,0.20010953645,0.012445264856
44820.00000000,12.450000000000,0.824529281793,0.824529281793,0.199596384339,0.01244396
44880.00000000,12.466666666667,0.822801930301,0.822801930301,0.199086542248,0.0124426482305
44940.00000000,12.483333333333,0.821079681123,0.821079681123,0.198580063862,0.0124413285597
45000.00000000,12.500000000000,0.819362520666,0.819362520666,0.198077001241,0.01244
45060.00000000,12.516666666667,0.817650435363,0.817650435363,0.197576563665,0.0124386666667
45120.00000000,12.533333333333,0.815943411686,0.815943411686,0.197078052243,0.0124373333333
45180.00000000,12.550000000000,0.81424143613,0.81424143613,0.196581539517,0.012436
45240.00000000,12.566666666667,0.812544495221,0.812544495221,0.196087054885,0.0124346666667
45300.00000000,12.583333333333,0.810852575512,0.810852575512,0.195594610946,0.0124333333333
45360.00000000,12.600000000000,0.809165663588,0.809165663588,0.19510421144,0.012432
45420.00000000,12.616666666667,0.80748374606,0.80748374606,0.194615854841,0.0124306666667
45480.00000000,12.633333333333,0.805806809573,0.805806809573,0.194129536273,0.0124293333333
45540.00000000,12.650000000000,0.804134840802,0.804134840802,0.193645248633,0.012428
45600.00000000,12.666666666667,0.80246782645,0.80246782645,0.193162983312,0.0124266666667
45660.00000000,12.683333333333,0.800805753255,0.800805753255,0.192682730657,0.0124253333333
45720.00000000,12.700000000000,0.799148607984,0.799148607984,0.192204480297,0.012424
45780.00000000,12.716666666667,0.797496377434,0.797496377434,0.191728221368,0.0124226666667
45840.00000000,12.733333333333,0.795849048436,0.795849048436,0.191253942678,0.0124213333333
45900.00000000,12.750000000000,0.79420660785,0.79420660785,0.190781632822,0.01242
45960.00000000,12.766666666667,0.792569042566,0.792569042566,0.190311280271,0.0124186666667
46020.00000000,12.783333333333,0.790936339506,0.790936339506,0.189842873441,0.0124173333333
46080.00000000,12.800000000000,0.789308485623,0.789308485623,0.189376400739,0.012416
46140.00000000,12.816666666667,0.7876854679,0.7876854679,0.188911850599,0.0124146666667
46200.00000000,12.833333333333,0.786067273349,0.786067273349,0.188449211515,0.0124133333333
46260.00000000,12.850000000000,0.784453889012,0.784453889012,0.187988472056,0.012412
46320.00000000,12.866666666667,0.782845301961,0.782845301961,0.187529620888,0.0124106666667
46380.00000000,12.883333333333,0.781241499296,0.781241499296,0.187072646784,0.0124093333333
46440.00000000,12.900000000000,0.779642468147,0.779642468147,0.186617538628,0.012408
46500.00000000,12.916666666667,0.778048195671,0.778048195671,0.186164285428,0.0124066666667
46560.00000000,12.933333333333,0.776458669053,0.776458669053,0.185712876318,0.0124053333333
46620.00000000,12.950000000000,0.774873875505,0.774873875505,0.185263300559,0.012404
46680.00000000,12.966666666667,0.773293802265,0.773293802265,0.184815547541,0.0124026666667
46740.00000000,12.983333333333,0.771718436599,0.771718436599,0.184369606785,0.0124013333333
46800.00000000,13.000000000000,0.770147765795,0.770147765795,0.183925467943,0.0124
46860.00000000,13.016666666667,0.768581777168,0.768581777168,0.183484137637,0.0123986605291
46920.00000000,13.033333333333,0.767020458045,0.767020458045,0.183046232606,0.0123973096296
46980.00000000,13.050000000000,0.765463795783,0.765463795783,0.182611354565,0.0123959485714
47040.00000000,13.066666666667,0.763911777764,0.763911777764,0.18217919747,0.0123945786243
47100.00000000,13.083333333333,0.762364391392,0.762364391392,0.181749501415,0.0123932010582
47160.00000000,13.100000000000,0.760821624098,0.760821624098,0.181322036563,0.0123918171429
47220.00000000,13.116666666667,0.75928346333,0.75928346333,0.180896594951,0.0123904281481
47280.00000000,13.133333333333,0.757749896561,0.757749896561,0.180472985582,0.0123890353439
47340.00000000,13.150000000000,0.756220911283,0.756220911283,0.180051031186,0.01238764
47400.00000000,13.166666666667,0.754696495005,0.754696495005,0.179630565945,0.0123862433862
47460.00000000,13.183333333333,0.75317663526,0.75317663526,0.179211433803,0.0123848467725
47520.00000000,13.200000000000,0.751661319593,0.751661319593,0.178793487188,0.0123834514286
47580.00000000,13.216666666667,0.750150535572,0.750150535572,0.178376585994,0.0123820586243
47640.00000000,13.233333333333,0.748644270778,0.748644270778,0.177960596764,0.0123806696296
47700.00000000,13.250000000000,0.74714251281,0.74714251281,0.177545392024,0.0123792857143
47760.00000000,13.266666666667,0.745645249283,0.745645249283,0.177130849725,0.0123779081481
47820.00000000,13.283333333333,0.744152467824,0.744152467824,0.176716852768,0.0123765382011
47880.00000000,13.300000000000,0.742664156079,0.742664156079,0.176303288602,0.0123751771429
47940.00000000,13.316666666667,0.741180301705,0.741180301705,0.175890048874,0.0123738262434
48000.00000000,13.333333333333,0.739700892373,0.739700892373,0.175477029127,0.0123724867725
48060.00000000,13.350000000000,0.738225915767,0.738225915767,0.175064128529,0.01237116
48120.00000000,13.366666666667,0.736755359585,0.736755359585,0.174651249639,0.0123698471958
48180.00000000,13.383333333333,0.735289211534,0.735289211534,0.174238298193,0.0123685496296
48240.00000000,13.400000000000,0.733827459338,0.733827459338,0.173825182917,0.0123672685714
48300.00000000,13.416666666667,0.732370090727,0.732370090727,0.173411815353,0.012366005291
48360.00000000,13.433333333333,0.730917093446,0.730917093446,0.172998109708,0.0123647610582
48420.00000000,13.450000000000,0.729468455249,0.729468455249,0.172583982713,0.0123635371429
48480.00000000,13.466666666667,0.728024163902,0.728024163902,0.172169353488,0.0123623348148
48540.00000000,13.483333333333,0.726584207179,0.726584207179,0.171754143435,0.0123611553439
48600.00000000,13.500000000000,0.725148572868,0.725148572868,0.171338276119,0.01236
48660.00000000,13.516666666667,0.723717248763,0.723717248763,0.170921502065,0.0123588711111
48720.00000000,13.533333333333,0.722290222672,0.722290222672,0.17050396528,0.0123577688889
48780.00000000,13.550000000000,0.720867482408,0.720867482408,0.170086083786,0.0123566914286
48840.00000000,13.566666666667,0.719449015791,0.719449015791,0.169668212309,0.0123556368254
48900.00000000,13.583333333333,0.718034810649,0.718034810649,0.169250666497,0.0123546031746
48960.00000000,13.600000000000,0.716624854818,0.716624854818,0.168833733392,0.0123535885714
49020.00000000,13.616666666667,0.715219136143,0.715219136143,0.168417677507,0.0123525911111
49080.00000000,13.633333333333,0.713817642476,0.713817642476,0.168002744848,0.0123516088889
49140.00000000,13.650000000000,0.712420361679,0.712420361679,0.167589165758,0.01235064
49200.00000000,13.666666666667,0.711027281619,0.711027281619,0.167177157052,0.0123496825397
49260.00000000,13.683333333333,0.709638390175,0.709638390175,0.166766923675,0.0123487346032
49320.00000000,13.700000000000,0.708253675231,0.708253675231,0.166358660012,0.0123477942857
49380.00000000,13.716666666667,0.706873124683,0.706873124683,0.165952550968,0.0123468596825
49440.00000000,13.733333333333,0.705496726431,0.705496726431,0.165548772857,0.0123459288889
49500.00000000,13.750000000000,0.704124468388,0.704124468388,0.165147494145,0.012345
49560.00000000,13.766666666667,0.702756338473,0.702756338473,0.164748876094,0.0123440711111
49620.00000000,13.783333333333,0.701392324614,0.701392324614,0.164353073305,0.0123431403175
49680.00000000,13.800000000000,0.700032414748,0.700032414748,0.163960234198,0.0123422057143
49740.00000000,13.816666666667,0.698676596821,0.698676596821,0.163570501427,0.0123412653968
49800.00000000,13.833333333333,0.697324858788,0.697324858788,0.163184012246,0.0123403174603
49860.00000000,13.850000000000,0.695977188614,0.695977188614,0.162800898839,0.01233936
49920.00000000,13.866666666667,0.694633574274,0.694633574274,0.162421288606,0.0123383911111
49980.00000000,13.883333333333,0.693294003751,0.693294003751,0.162045304427,0.0123374088889
50040.00000000,13.900000000000,0.691958465039,0.691958465039,0.161673064896,0.0123364114286
50100.00000000,13.916666666667,0.690626946143,0.690626946143,0.161304684534,0.0123353968254
50160.00000000,13.933333333333,0.689299435078,0.689299435078,0.160940273982,0.0123343631746
50220.00000000,13.950000000000,0.68797591987,0.68797591987,0.160579940178,0.0123333085714
50280.00000000,13.966666666667,0.686656388558,0.686656388558,0.160223786516,0.0123322311111
50340.00000000,13.983333333333,0.685340829191,0.685340829191,0.159871912998,0.0123311288889
50400.00000000,14.000000000000,0.684029229832,0.684029229832,0.159524416365,0.01233
50460.00000000,14.016666666667,0.682721578554,0.682721578554,0.159182071414,0.0123288385185
50520.00000000,14.033333333333,0.681417863442,0.681417863442,0.158844970818,0.0123276414815
50580.00000000,14.050000000000,0.680118072597,0.680118072597,0.158512414528,0.0123264114286
50640.00000000,14.066666666667,0.67882219414,0.67882219414,0.158183832077,0.0123251508995
50700.00000000,14.083333333333,0.677530216211,0.677530216211,0.157858726636,0.0123238624339
50760.00000000,14.100000000000,0.676242126964,0.676242126964,0.157536652963,0.0123225485714
50820.00000000,14.116666666667,0.674957914573,0.674957914573,0.157217205234,0.0123212118519
50880.00000000,14.133333333333,0.673677567232,0.673677567232,0.156900009304,0.0123198548148
50940.00000000,14.150000000000,0.672401073152,0.672401073152,0.156584717347,0.01231848
51000.00000000,14.166666666667,0.671128420565,0.671128420565,0.156271003929,0.0123170899471
51060.00000000,14.183333333333,0.669859597721,0.669859597721,0.155958563011,0.0123156871958
51120.00000000,14.200000000000,0.668594592893,0.668594592893,0.155647105591,0.0123142742857
51180.00000000,14.216666666667,0.667333394375,0.667333394375,0.1553363578,0.0123128537566
51240.00000000,14.233333333333,0.666075990483,0.666075990483,0.155026059343,0.0123114281481
51300.00000000,14.250000000000,0.664822369555,0.664822369555,0.154715962181,0.01231
51360.00000000,14.266666666667,0.663572519954,0.663572519954,0.154405829431,0.0123085718519
51420.00000000,14.283333333333,0.662326430066,0.662326430066,0.154095434406,0.0123071462434
51480.00000000,14.300000000000,0.661084088301,0.661084088301,0.153784559802,0.0123057257143
51540.00000000,14.316666666667,0.659845483095,0.659845483095,0.153472996965,0.0123043128042
51600.00000000,14.333333333333,0.658610602909,0.658610602909,0.153160545267,0.0123029100529
51660.00000000,14.350000000000,0.657379436232,0.657379436232,0.152847011539,0.01230152
51720.00000000,14.366666666667,0.656151971577,0.656151971577,0.152532209566,0.0123001451852
51780.00000000,14.383333333333,0.654928197485,0.654928197485,0.152215959642,0.0122987881481
51840.00000000,14.400000000000,0.653708102527,0.653708102527,0.151898088158,0.0122974514286
51900.00000000,14.416666666667,0.652491675297,0.652491675297,0.151578427237,0.0122961375661
51960.00000000,14.433333333333,0.651278904421,0.651278904421,0.151256814398,0.0122948491005
52020.00000000,14.450000000000,0.650069778552,0.650069778552,0.150933092247,0.0122935885714
52080.00000000,14.466666666667,0.64886428637,0.64886428637,0.150607108198,0.0122923585185
52140.00000000,14.483333333333,0.647662416587,0.647662416587,0.150278714216,0.0122911614815
52200.00000000,14.500000000000,0.64646415794,0.64646415794,0.149947766575,0.01229
52260.00000000,14.516666666667,0.645269499194,0.645269499194,0.14961587732,0.0122888665079
52320.00000000,14.533333333333,0.644078429131,0.644078429131,0.149284543889,0.0122877511111
52380.00000000,14.550000000000,0.642890936561,0.642890936561,0.148953726537,0.0122866528571
52440.00000000,14.566666666667,0.641707010323,0.641707010323,0.148623475243,0.0122855707937
52500.00000000,14.583333333333,0.640526639285,0.640526639285,0.148293867716,0.0122845039683
52560.00000000,14.600000000000,0.639349812345,0.639349812345,0.147964992453,0.0122834514286
52620.00000000,14.616666666667,0.638176518424,0.638176518424,0.147636941827,0.0122824122222
52680.00000000,14.633333333333,0.637006746473,0.637006746473,0.147309808817,0.0122813853968
52740.00000000,14.650000000000,0.635840485469,0.635840485469,0.146983685321,0.01228037
52800.00000000,14.666666666667,0.634677724413,0.634677724413,0.146658661272,0.0122793650794
52860.00000000,14.683333333333,0.633518452335,0.633518452335,0.146334824168,0.0122783696825
52920.00000000,14.700000000000,0.632362658288,0.632362658288,0.146012258846,0.0122773828571
52980.00000000,14.716666666667,0.63121033135,0.63121033135,0.14569104739,0.0122764036508
53040.00000000,14.733333333333,0.630061460623,0.630061460623,0.145371269122,0.0122754311111
53100.00000000,14.750000000000,0.628916035233,0.628916035233,0.145053000642,0.0122744642857
53160.00000000,14.766666666667,0.627774044328,0.627774044328,0.144736315892,0.0122735022222
53220.00000000,14.783333333333,0.62663547708,0.62663547708,0.14442128624,0.0122725439683
53280.00000000,14.800000000000,0.625500322682,0.625500322682,0.144107980571,0.0122715885714
53340.00000000,14.816666666667,0.624368570348,0.624368570348,0.143796465381,0.0122706350794
53400.00000000,14.833333333333,0.623240209314,0.623240209314,0.143486804874,0.0122696825397
53460.00000000,14.850000000000,0.622115228835,0.622115228835,0.143179061046,0.01226873
53520.00000000,14.866666666667,0.620993618187,0.620993618187,0.142873293785,0.0122677765079
53580.00000000,14.883333333333,0.619875366666,0.619875366666,0.142569560948,0.0122668211111
53640.00000000,14.900000000000,0.618760463586,0.618760463586,0.14226791845,0.0122658628571
53700.00000000,14.916666666667,0.617648898279,0.617648898279,0.141968420336,0.0122649007937
53760.00000000,14.933333333333,0.616540660097,0.616540660097,0.141671118859,0.0122639339683
53820.00000000,14.950000000000,0.61543573841,0.61543573841,0.141376064546,0.0122629614286
53880.00000000,14.966666666667,0.614334122605,0.614334122605,0.141083306269,0.0122619822222
53940.00000000,14.983333333333,0.613235802088,0.613235802088,0.140792891301,0.0122609953968
54000.00000000,15.000000000000,0.61214076628,0.61214076628,0.140504865381,0.01226
54060.00000000,15.016666666667,0.611049004623,0.611049004623,0.14021954014,0.0122589935556
54120.00000000,15.033333333333,0.609960506571,0.609960506571,0.139936882075,0.0122579751111
54180.00000000,15.050000000000,0.608875261603,0.608875261603,0.139656535108,0.012256946
54240.00000000,15.066666666667,0.607793259212,0.607793259212,0.139378211399,0.0122559075556
54300.00000000,15.083333333333,0.606714488913,0.606714488913,0.139101662125,0.0122548611111
54360.00000000,15.100000000000,0.605638940238,0.605638940238,0.138826665746,0.012253808
54420.00000000,15.116666666667,0.604566602741,0.604566602741,0.138553021491,0.0122527495556
54480.00000000,15.133333333333,0.603497465991,0.603497465991,0.138280545195,0.0122516871111
54540.00000000,15.150000000000,0.60243151958,0.60243151958,0.138009066418,0.012250622
54600.00000000,15.166666666667,0.601368753118,0.601368753118,0.137738426342,0.0122495555556
54660.00000000,15.183333333333,0.600309156236,0.600309156236,0.137468476156,0.0122484891111
54720.00000000,15.200000000000,0.599252718585,0.599252718585,0.137199075803,0.012247424
54780.00000000,15.216666666667,0.598199429838,0.598199429838,0.136930092963,0.0122463615556
54840.00000000,15.233333333333,0.597149279688,0.597149279688,0.136661402223,0.0122453031111
54900.00000000,15.250000000000,0.596102257853,0.596102257853,0.136392884383,0.01224425
54960.00000000,15.266666666667,0.595058354069,0.595058354069,0.136124425876,0.0122432035556
55020.00000000,15.283333333333,0.5940175581,0.5940175581,0.135855918266,0.0122421651111
55080.00000000,15.300000000000,0.592979859729,0.592979859729,0.135587257818,0.012241136
55140.00000000,15.316666666667,0.591945248768,0.591945248768,0.135318345126,0.0122401175556
55200.00000000,15.333333333333,0.590913715048,0.590913715048,0.135049084781,0.0122391111111
55260.00000000,15.350000000000,0.589885248431,0.589885248431,0.134779385087,0.012238118
55320.00000000,15.366666666667,0.5888598388,0.5888598388,0.134509157796,0.0122371395556
55380.00000000,15.383333333333,0.587837476067,0.587837476067,0.134238317886,0.0122361771111
55440.00000000,15.400000000000,0.586818150169,0.586818150169,0.133966783347,0.012235232
55500.00000000,15.416666666667,0.585801851071,0.585801851071,0.133694475001,0.0122343055556
55560.00000000,15.433333333333,0.584788568766,0.584788568766,0.13342131633,0.0122333991111
55620.00000000,15.450000000000,0.583778293273,0.583778293273,0.133147233324,0.012232514
55680.00000000,15.466666666667,0.582771014642,0.582771014642,0.132872154341,0.0122316515556
55740.00000000,15.483333333333,0.58176672295,0.58176672295,0.132596009976,0.0122308131111
55800.00000000,15.500000000000,0.580765408303,0.580765408303,0.132318732948,0.01223
55860.00000000,15.516666666667,0.579767060837,0.579767060837,0.132041131085,0.0122292087407
55920.00000000,15.533333333333,0.57877167071,0.57877167071,0.131763990099,0.0122284343704
55980.00000000,15.550000000000,0.577779228113,0.577779228113,0.131487351103,0.012227676
56040.00000000,15.566666666667,0.576789723264,0.576789723264,0.131211295565,0.0122269327407
56100.00000000,15.583333333333,0.575803146414,0.575803146414,0.130935913772,0.0122262037037
56160.00000000,15.600000000000,0.574819487843,0.574819487843,0.130661297045,0.012225488
56220.00000000,15.616666666667,0.573838737861,0.573838737861,0.130387534932,0.0122247847407
56280.00000000,15.633333333333,0.572860886809,0.572860886809,0.1301147141,0.012224093037
56340.00000000,15.650000000000,0.571885925058,0.571885925058,0.12984291792,0.012223412
56400.00000000,15.666666666667,0.570913843011,0.570913843011,0.129572226364,0.0122227407407
56460.00000000,15.683333333333,0.5699446311,0.5699446311,0.12930271605,0.0122220783704
56520.00000000,15.700000000000,0.568978279787,0.568978279787,0.129034460358,0.012221424
56580.00000000,15.716666666667,0.568014779567,0.568014779567,0.128767529578,0.0122207767407
56640.00000000,15.733333333333,0.567054120964,0.567054120964,0.128501991063,0.0122201357037
56700.00000000,15.750000000000,0.566096294533,0.566096294533,0.128237909392,0.0122195
56760.00000000,15.766666666667,0.565141290857,0.565141290857,0.127975346516,0.0122188687407
56820.00000000,15.783333333333,0.564189100552,0.564189100552,0.127714361906,0.012218241037
56880.00000000,15.800000000000,0.563239714264,0.563239714264,0.127455012688,0.012217616
56940.00000000,15.816666666667,0.562293122668,0.562293122668,0.127197353765,0.0122169927407
57000.00000000,15.833333333333,0.561349316468,0.561349316468,0.126941437938,0.0122163703704
57060.00000000,15.850000000000,0.5604082864,0.5604082864,0.126687316011,0.012215748
57120.00000000,15.866666666667,0.559470023227,0.559470023227,0.126435036894,0.0122151247407
57180.00000000,15.883333333333,0.558534517744,0.558534517744,0.126184647692,0.0122144997037
57240.00000000,15.900000000000,0.557601760774,0.557601760774,0.125936193793,0.012213872
57300.00000000,15.916666666667,0.556671743168,0.556671743168,0.125689718947,0.0122132407407
57360.00000000,15.933333333333,0.555744455807,0.555744455807,0.125445265338,0.012212605037
57420.00000000,15.950000000000,0.554819889603,0.554819889603,0.125202873658,0.012211964
57480.00000000,15.966666666667,0.553898035494,0.553898035494,0.124962583162,0.0122113167407
57540.00000000,15.983333333333,0.552978884446,0.552978884446,0.124724431736,0.0122106623704
57600.00000000,16.000000000000,0.552062427457,0.552062427457,0.124488455946,0.01221
57660.00000000,16.016666666667,0.55114865555,0.55114865555,0.124255165336,0.0122093261728
57720.00000000,16.033333333333,0.550237559776,0.550237559776,0.12402462129,0.0122086390123
57780.00000000,16.050000000000,0.549329131215,0.549329131215,0.123796376911,0.01220794
57840.00000000,16.066666666667,0.548423360978,0.548423360978,0.123570087222,0.0122072306173
57900.00000000,16.083333333333,0.547520240205,0.547520240205,0.123345461871,0.0122065123457
57960.00000000,16.100000000000,0.546619760066,0.546619760066,0.123122247225,0.0122057866667
58020.00000000,16.116666666667,0.545721911757,0.545721911757,0.122900216802,0.0122050550617
58080.00000000,16.133333333333,0.544826686506,0.544826686506,0.122679165332,0.0122043190123
58140.00000000,16.150000000000,0.543934075569,0.543934075569,0.122458904753,0.01220358
58200.00000000,16.166666666667,0.543044070229,0.543044070229,0.122239261333,0.0122028395062
58260.00000000,16.183333333333,0.5421566618,0.5421566618,0.122020073519,0.0122020990123
58320.00000000,16.200000000000,0.541271841624,0.541271841624,0.121801190274,0.01220136
58380.00000000,16.216666666667,0.540389601071,0.540389601071,0.121582469759,0.0122006239506
58440.00000000,16.233333333333,0.539509931543,0.539509931543,0.121363778264,0.0121998923457
58500.00000000,16.250000000000,0.538632824467,0.538632824467,0.121144989329,0.0121991666667
58560.00000000,16.266666666667,0.537758271303,0.537758271303,0.120925983009,0.0121984483951
58620.00000000,16.283333333333,0.536886263536,0.536886263536,0.120706645252,0.0121977390123
58680.00000000,16.300000000000,0.536016792684,0.536016792684,0.120486867368,0.01219704
58740.00000000,16.316666666667,0.535149850292,0.535149850292,0.120266545569,0.0121963528395
58800.00000000,16.333333333333,0.534285427935,0.534285427935,0.120045580571,0.0121956790123
58860.00000000,16.350000000000,0.533423517219,0.533423517219,0.119823877241,0.01219502
58920.00000000,16.366666666667,0.532564109777,0.532564109777,0.11960134429,0.012194377284
58980.00000000,16.383333333333,0.531707197275,0.531707197275,0.119377893998,0.0121937523457
59040.00000000,16.400000000000,0.530852771404,0.530852771404,0.119153441969,0.0121931466667
59100.00000000,16.416666666667,0.53000082389,0.53000082389,0.118927906909,0.0121925617284
59160.00000000,16.433333333333,0.529151346484,0.529151346484,0.118701210434,0.0121919990123
59220.00000000,16.450000000000,0.528304330971,0.528304330971,0.118473276883,0.01219146
59280.00000000,16.466666666667,0.527459769164,0.527459769164,0.118244033162,0.0121909461728
59340.00000000,16.483333333333,0.526617652905,0.526617652905,0.118013408591,0.0121904590123
59400.00000000,16.500000000000,0.525777974068,0.525777974068,0.117781334772,0.01219
59460.00000000,16.516666666667,0.524940724553,0.524940724553,0.11754854856,0.0121895664198
59520.00000000,16.533333333333,0.52410589629,0.52410589629,0.117315860096,0.0121891535802
59580.00000000,16.550000000000,0.523273481235,0.523273481235,0.117083428149,0.01218876
59640.00000000,16.566666666667,0.522443471374,0.522443471374,0.116851431474,0.0121883841975
59700.00000000,16.583333333333,0.521615858723,0.521615858723,0.116620044099,0.0121880246914
59760.00000000,16.600000000000,0.520790635328,0.520790635328,0.116389431145,0.01218768
59820.00000000,16.616666666667,0.519967793262,0.519967793262,0.116159748238,0.012187348642
59880.00000000,16.633333333333,0.519147324628,0.519147324628,0.115931141912,0.0121870291358
59940.00000000,16.650000000000,0.518329221559,0.518329221559,0.115703750262,0.01218672
60000.00000000,16.666666666667,0.517513476214,0.517513476214,0.115477703643,0.0121864197531
60060.00000000,16.683333333333,0.516700080784,0.516700080784,0.115253125331,0.0121861269136
60120.00000000,16.700000000000,0.515889027485,0.515889027485,0.115030132124,0.01218584
60180.00000000,16.716666666667,0.515080308564,0.515080308564,0.11480883487,0.0121855575309
60240.00000000,16.733333333333,0.514273916294,0.514273916294,0.114589338949,0.0121852780247
60300.00000000,16.750000000000,0.513469842977,0.513469842977,0.114371744687,0.012185
60360.00000000,16.766666666667,0.512668080942,0.512668080942,0.11415614773,0.0121847219753
60420.00000000,16.783333333333,0.511868622547,0.511868622547,0.113942639373,0.0121844424691
60480.00000000,16.800000000000,0.511071460176,0.511071460176,0.113731306858,0.01218416
60540.00000000,16.816666666667,0.510276586238,0.510276586238,0.113522233631,0.0121838730864
60600.00000000,16.833333333333,0.509483993173,0.509483993173,0.113315499584,0.0121835802469
60660.00000000,16.850000000000,0.508693673444,0.508693673444,0.113111181264,0.01218328
60720.00000000,16.866666666667,0.507905619542,0.507905619542,0.112909352067,0.0121829708642
60780.00000000,16.883333333333,0.507119823983,0.507119823983,0.112710082412,0.012182651358
60840.00000000,16.900000000000,0.50633627931,0.50633627931,0.112513439896,0.01218232
60900.00000000,16.916666666667,0.50555497809,0.50555497809,0.112319489446,0.0121819753086
60960.00000000,16.933333333333,0.504775912916,0.504775912916,0.112128293446,0.0121816158025
61020.00000000,16.950000000000,0.503999076408,0.503999076408,0.111939911858,0.01218124
61080.00000000,16.966666666667,0.503224461207,0.503224461207,0.111754402338,0.0121808464198
61140.00000000,16.983333333333,0.502452059982,0.502452059982,0.111571820339,0.0121804335802
61200.00000000,17.000000000000,0.501681865426,0.501681865426,0.111392219203,0.01218
61260.00000000,17.016666666667,0.500913870253,0.500913870253,0.111216274873,0.0121795409877
61320.00000000,17.033333333333,0.500148067203,0.500148067203,0.111044047915,0.0121790538272
61380.00000000,17.050000000000,0.49938444904,0.49938444904,0.110874951731,0.01217854
61440.00000000,17.066666666667,0.498623008554,0.498623008554,0.110708549277,0.0121780009877
61500.00000000,17.083333333333,0.497863738559,0.497863738559,0.110544481378,0.0121774382716
61560.00000000,17.100000000000,0.497106631895,0.497106631895,0.110382440065,0.0121768533333
61620.00000000,17.116666666667,0.496351681425,0.496351681425,0.110222154543,0.0121762476543
61680.00000000,17.133333333333,0.495598880038,0.495598880038,0.110063382613,0.012175622716
61740.00000000,17.150000000000,0.494848220643,0.494848220643,0.109905904941,0.01217498
